filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
desktop-light-change-process-name.png,tallyfy-demo/pro/desktop-light-change-process-name.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-process-name.png,orphaned,.png,500.4KB,512370,True,,0,2024-07-08T20:53:14.994Z,37bd15da43292f4987c3c75744c39b32,Process name editing interface with rename icon and text field,Process details header showing editable process name field with pencil icon. User can click the icon to modify the process title inline.,Rename process feature - edit process name inline with pencil icon in Tallyfy workflow,no
desktop-light-change-process-owner.png,tallyfy-demo/pro/desktop-light-change-process-owner.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-process-owner.png,orphaned,.png,540.3KB,553303,True,,0,2024-07-08T20:53:02.526Z,b6400da4d6d3e37f42cc483729efbfbc,Process owner reassignment dropdown menu with user list,"Modal dialog for changing process owner, displaying a dropdown menu with searchable user list including profile pictures and names, with Save and Cancel buttons","Change process owner modal, user assignment dropdown, process ownership transfer interface",no
desktop-light-change-profile-picture.png,tallyfy-demo/pro/desktop-light-change-profile-picture.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-profile-picture.png,orphaned,.png,281.8KB,288567,True,,0,2024-07-08T20:52:57.742Z,ac3af4b0505a2f8658209164b7b8182e,,,,no
desktop-light-change-profile-picture.png,tallyfy/pro/desktop-light-change-profile-picture.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-profile-picture.png,orphaned,.png,282.9KB,289671,True,,0,2024-09-24T02:01:36.566Z,e5dc0180f68e210ab2919449f5f199ab,,,,no
desktop-light-change-profile-picture1701983252467.png,tallyfy-demo/pro/desktop-light-change-profile-picture1701983252467.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-profile-picture1701983252467.png,orphaned,.png,281.8KB,288567,True,,0,2024-07-08T20:53:07.373Z,ac3af4b0505a2f8658209164b7b8182e,Profile settings page with Change Photo button highlighted,"User profile form showing personal details including name, email, privilege level, and member ID. Green arrow points to Change Photo button next to profile picture.",Change profile picture in Tallyfy user settings - Upload photo button and personal information form,no
desktop-light-change-status-template-settings.png,tallyfy-demo/pro/desktop-light-change-status-template-settings.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-status-template-settings.png,orphaned,.png,354.6KB,363096,True,,0,2024-07-08T20:53:02.929Z,dbb9f852a620c13f908fac329a3215cb,Template settings menu showing status change options,"Settings panel for a template displaying status options including Active, Draft, and Archived states with radio button selection interface","Change template status settings - Active, Draft, Archived options in Tallyfy workflow templates",no
desktop-light-change-status-template-template-section.png,tallyfy-demo/pro/desktop-light-change-status-template-template-section.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-status-template-template-section.png,orphaned,.png,322.1KB,329785,True,,0,2024-07-08T20:52:58.243Z,ab6b816337953e45c75d4bad63276e57,Template section header with active status dropdown menu showing options,"Template section header bar displaying 'Template section' title with an 'Active' status dropdown menu expanded, showing status options including Active, Inactive, and Draft","Change template section status - dropdown menu with Active, Inactive, Draft options in Tallyfy",no
desktop-light-change-subscription-plan.png,tallyfy-demo/pro/desktop-light-change-subscription-plan.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-subscription-plan.png,orphaned,.png,286.1KB,293002,True,,0,2024-07-08T20:53:06.008Z,51730334d9d576f039b14e03941dfc83,,,,no
desktop-light-change-subscription-plan.png,tallyfy/pro/desktop-light-change-subscription-plan.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-subscription-plan.png,orphaned,.png,347.6KB,355988,True,,0,2024-09-24T02:01:15.367Z,e5446a2a33448017a3a04bcdc2ce2e3c,,,,no
desktop-light-change-task-details.png,tallyfy-demo/pro/desktop-light-change-task-details.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-task-details.png,orphaned,.png,532.2KB,544959,True,,0,2024-07-08T20:52:50.405Z,1e8a93438ad9c36c73cef8928ff3aa1c,,,,no
desktop-light-change-task-details.png,tallyfy/pro/desktop-light-change-task-details.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-task-details.png,orphaned,.png,540.2KB,553194,True,,0,2024-09-24T02:01:16.842Z,ff652b69fa4996cabbe7c7a4004ae5c2,,,,no
desktop-light-change-task-to-expire.png,tallyfy-demo/pro/desktop-light-change-task-to-expire.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-task-to-expire.png,orphaned,.png,579.3KB,593249,True,,0,2024-07-08T20:52:50.166Z,5270ce6d8085a136db5cc40bacba6b35,,,,no
desktop-light-change-task-to-expire.png,tallyfy/pro/desktop-light-change-task-to-expire.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-task-to-expire.png,orphaned,.png,578.6KB,592452,True,,0,2024-09-24T02:00:48.474Z,07ecf298eb6a5734f19683524e285599,,,,no
desktop-light-change-template-name.png,tallyfy-demo/pro/desktop-light-change-template-name.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-template-name.png,orphaned,.png,434.2KB,444652,True,,0,2024-07-08T20:53:01.082Z,a1b922b575fe7743b2677d732b688d7b,Template name field with edit icon showing 'Customer Onboarding' text,"Editable template name field displaying 'Customer Onboarding' with pencil icon, green active status badge, and Summary tab selected in right sidebar panel",Edit template name in Tallyfy - rename process template with inline editing and active status,no
desktop-light-change-timezone.png,tallyfy-demo/pro/desktop-light-change-timezone.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-timezone.png,orphaned,.png,260.4KB,266609,True,,0,2024-07-08T20:53:08.080Z,723643d4e7f0e9649e9a424bec786bc5,,,,no
desktop-light-change-timezone.png,tallyfy/pro/desktop-light-change-timezone.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-change-timezone.png,orphaned,.png,263.9KB,270228,True,,0,2024-09-24T02:01:15.123Z,81529673198313885b944a20b657b8ec,,,,no
desktop-light-change-tracker-view-mode.png,tallyfy-demo/pro/desktop-light-change-tracker-view-mode.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-tracker-view-mode.png,orphaned,.png,226.3KB,231735,True,,0,2024-07-08T20:53:06.541Z,11a3ff28483a8108e37d1a1c3f356f96,Change tracker interface with list and card view mode toggle,Change tracker displaying process modifications with view mode toggle between list and card layouts. Shows activity feed with timestamps and user actions.,Change tracker view modes - toggle between list and card display in Tallyfy process tracking,no
desktop-light-change-user-permissions.png,tallyfy-demo/pro/desktop-light-change-user-permissions.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-user-permissions.png,orphaned,.png,254.7KB,260815,True,,0,2024-07-08T20:53:01.192Z,99d39c832eed956b3bffe17925397b4c,User permissions dialog showing role selection options,"Modal dialog for changing user permissions with role dropdown menu displaying Member, Admin, and Owner options, along with Cancel and Save buttons",Change user permissions dialog with role selection dropdown - Member Admin Owner roles,no
desktop-light-change-workweek.png,tallyfy-demo/pro/desktop-light-change-workweek.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-change-workweek.png,orphaned,.png,330.5KB,338420,True,,0,2024-07-08T20:53:05.200Z,b30fe3f3766ef982bfb19b8b9005ca52,Work week settings panel with Monday through Sunday checkboxes,Settings interface for configuring workweek days with checkboxes for each day of the week and a toggle to enable custom work hours,Tallyfy work week configuration settings with day selection and custom hours toggle,no
desktop-light-check-access-token.png,tallyfy-demo/pro/desktop-light-check-access-token.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-check-access-token.png,orphaned,.png,135.1KB,138302,True,,0,2024-07-08T20:53:01.130Z,e52d1376b6442eff8019774330029772,,,,no
desktop-light-check-access-token.png,tallyfy/pro/desktop-light-check-access-token.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-check-access-token.png,orphaned,.png,94.0KB,96301,True,,0,2024-09-24T02:01:13.949Z,7a6926f3722a67ab9a7bb44141b15c45,,,,no
desktop-light-check-process-activity.png,tallyfy-demo/pro/desktop-light-check-process-activity.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-check-process-activity.png,orphaned,.png,635.8KB,651059,True,,0,2024-07-08T20:53:28.126Z,47fed472d9d7377fbeb29dcbf95b96f7,Process activity feed showing task completion history and updates,"Activity timeline displaying completed tasks, assignee information, completion timestamps, and user actions within a running process instance",Process activity feed timeline task completion history user actions audit trail,no
desktop-light-check-template-activity.png,tallyfy-demo/pro/desktop-light-check-template-activity.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-check-template-activity.png,orphaned,.png,543.3KB,556319,True,,0,2024-07-08T20:52:57.909Z,ba697a0e6b14472d3635cd54b3f2b40d,Activity tab showing template update history with user changes,"Activity feed displaying chronological updates to Customer Onboarding template steps, including step title and description changes made by Robert Brown",Template activity log showing step updates and change history in Tallyfy workflow builder,no
desktop-light-check-updates.png,tallyfy-demo/pro/desktop-light-check-updates.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-check-updates.png,orphaned,.png,401.7KB,411367,True,,0,2024-07-08T20:53:08.288Z,b6205b917d2cc2319a35e29fdf1638f9,User dropdown menu with Product Updates option highlighted,"Tallyfy user menu showing Product Updates option with green arrow indicator, alongside Settings, Help and FAQs, and other account options",Product Updates menu option in Tallyfy user account dropdown navigation,no
desktop-light-checklist-field.png,tallyfy-demo/pro/desktop-light-checklist-field.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-checklist-field.png,orphaned,.png,99.7KB,102091,True,,0,2024-07-08T20:52:59.661Z,54b3caabe511409cd8bbb66610773192,Form field with checklist input type showing checkboxes,Form field configuration displaying checklist input type with multiple checkbox options for selecting items from a predefined list,Tallyfy checklist field type form builder checkbox options input configuration,no
desktop-light-clear-all-edit-and-review.png,tallyfy-demo/pro/desktop-light-clear-all-edit-and-review.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-clear-all-edit-and-review.png,orphaned,.png,363.8KB,372565,True,,0,2024-07-08T20:53:17.018Z,a31e7606bab95d50680761f0d8f57c65,,,,no
desktop-light-clear-all-edit-and-review.png,tallyfy/pro/desktop-light-clear-all-edit-and-review.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-clear-all-edit-and-review.png,orphaned,.png,361.8KB,370515,True,,0,2024-09-24T02:00:50.101Z,f6593aaa12d11c83a1cc818ae6e84bfa,,,,no
desktop-light-click-automations.png,tallyfy-demo/pro/desktop-light-click-automations.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-automations.png,orphaned,.png,164.2KB,168165,True,,0,2024-07-08T20:53:10.617Z,c1f61d8e1da61a496a66d36161431916,Automations tab with IF-THEN rule builder and action cards,"Automations interface showing IF-THEN conditional logic with step/trigger selectors and action cards for assignment, deadline, status, and visibility",Tallyfy automation builder with IF-THEN conditions and action cards for assignment deadline status,no
desktop-light-click-billing-settings.png,tallyfy-demo/pro/desktop-light-click-billing-settings.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-billing-settings.png,orphaned,.png,110.9KB,113602,True,,0,2024-07-08T20:53:33.555Z,a516e0c412b6c24e7d596207623a13c8,Billing settings navigation menu item in left sidebar,"Left sidebar navigation menu with 'Billing settings' option highlighted, showing account management options including profile, organization, and security settings",Tallyfy billing settings menu navigation - accessing subscription and payment options,no
desktop-light-click-config-activeprocess.png,tallyfy-demo/pro/desktop-light-click-config-activeprocess.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-config-activeprocess.png,orphaned,.png,496.9KB,508818,True,,0,2024-07-08T20:53:29.203Z,c65cb77dbca35ca1397406264df83ded,Active process configuration panel view view,"Active process configuration dialog showing workflow settings, team member assignments, automation triggers, notification preferences, and process management controls.",Tallyfy active process configuration automation settings automation,no
desktop-light-click-config-template.png,tallyfy-demo/pro/desktop-light-click-config-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-config-template.png,orphaned,.png,350.9KB,359335,True,,0,2024-05-06T17:51:13.692Z,e48ad44c595ae3de889900572262f2e0,Template configuration dialog view view view,"Template configuration panel with settings for workflow automation, task sequencing, team access control, notification rules, and approval workflow configuration options.",Tallyfy template configuration workflow automation setup automation,no
desktop-light-click-create-fullscreen.png,tallyfy-demo/pro/desktop-light-click-create-fullscreen.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-create-fullscreen.png,orphaned,.png,398.8KB,408324,True,,0,2024-07-08T20:53:00.442Z,679869f84723c8394121b7e23d11f736,Create button menu with options for templates and processes,"Dropdown menu activated by the Create button showing two options: 'Create a template' and 'Start a process', positioned in the top navigation bar",Tallyfy Create button dropdown menu with template and process creation options,no
desktop-light-click-create-preset.png,tallyfy-demo/pro/desktop-light-click-create-preset.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-create-preset.png,orphaned,.png,47.1KB,48247,True,,0,2024-08-06T18:53:39.221Z,cbba9a1ec8c9663b11ad6216d9fabad9,Create preset button with dropdown menu showing preset options,Interface showing 'Create preset' button with expanded dropdown menu displaying available preset options for creating new workflow templates,Create preset dropdown menu - workflow template creation options in Tallyfy process management,no
desktop-light-click-create-template-by-tallyfyai.png,tallyfy-demo/pro/desktop-light-click-create-template-by-tallyfyai.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-create-template-by-tallyfyai.png,orphaned,.png,60.4KB,61853,True,,0,2024-07-08T20:52:55.262Z,b6c419cd35cd633c8b09d01dcec7f26d,Tallyfy desktop light click view view view,Tallyfy interface demonstrating desktop light click create template by tallyfyai feature. Shows key workflow automation functionality and team collaboration capabilities in platform.,Tallyfy desktop workflow feature automation automation automation,no
desktop-light-click-create-template-from-button.png,tallyfy-demo/pro/desktop-light-click-create-template-from-button.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-create-template-from-button.png,orphaned,.png,106.1KB,108631,True,,0,2024-07-08T20:53:19.285Z,c8af9c5ab148c42e4ce387f35cd3d8a8,Create new template button in Tallyfy navigation header,"Navigation header displaying 'Create new' dropdown menu with 'Template' option highlighted, shown in light mode interface with search bar and user profile",Create template button location in Tallyfy header navigation menu for workflow template creation,no
desktop-light-click-create.png,tallyfy-demo/pro/desktop-light-click-create.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-create.png,orphaned,.png,40.0KB,40923,True,,0,2024-07-08T20:53:19.309Z,a6ed3992996a20eaa9cc1e9c0a55d69a,,,,no
desktop-light-click-create.png,tallyfy/pro/desktop-light-click-create.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-create.png,orphaned,.png,41.8KB,42846,True,,0,2024-09-24T02:01:36.898Z,3ad6092fbe473a36e5364e60588115db,,,,no
desktop-light-click-edit-task.png,tallyfy-demo/pro/desktop-light-click-edit-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-edit-task.png,orphaned,.png,606.6KB,621173,True,,0,2024-07-08T20:52:52.932Z,852947326d50402926eb9bb8ba283118,,,,no
desktop-light-click-edit-task.png,tallyfy/pro/desktop-light-click-edit-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-edit-task.png,orphaned,.png,617.9KB,632679,True,,0,2024-09-24T02:01:16.629Z,1dd0728a5b2ff6c2ab30468dce624914,,,,no
desktop-light-click-filter.png,tallyfy-demo/pro/desktop-light-click-filter.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-filter.png,orphaned,.png,48.0KB,49113,True,,0,2024-07-05T00:14:45.699Z,c0d4921070a565d92c14b2f8b2e62e02,Click filter option controls view view view,"Tallyfy dashboard with filter controls showing search box, status filters, assignee filters, date range picker, and process type filtering options displayed.",Tallyfy filter search processes status team member automation,no
desktop-light-click-launch-process.png,tallyfy-demo/pro/desktop-light-click-launch-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-launch-process.png,orphaned,.png,296.7KB,303831,True,,0,2024-07-08T20:52:52.971Z,a7d82418190edafc561b43ac0b271fea,,,,no
desktop-light-click-launchprocess-from-template-view.png,tallyfy-demo/pro/desktop-light-click-launchprocess-from-template-view.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-launchprocess-from-template-view.png,orphaned,.png,324.3KB,332073,True,,0,2024-07-08T20:53:12.424Z,303e53a12c925ea89db56c0a071dda82,Launch process button on a Tallyfy template details page,"Template overview page showing the 'Launch process' button in the top right, allowing users to start a new process instance from this template",Launch process from template view - Tallyfy process initiation workflow documentation,no
desktop-light-click-new-folder-templates.png,tallyfy-demo/pro/desktop-light-click-new-folder-templates.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-new-folder-templates.png,orphaned,.png,300.4KB,307576,True,,0,2024-07-08T20:52:56.471Z,5b70aa20690ced99dcd110e9ff4ef0e7,,,,no
desktop-light-click-new-folder-templates.png,tallyfy/pro/desktop-light-click-new-folder-templates.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-new-folder-templates.png,orphaned,.png,295.4KB,302521,True,,0,2024-09-24T02:01:18.128Z,6e8fd87b2e46d9d26af5fce73886cd0f,,,,no
desktop-light-click-on-duplicate-template.png,tallyfy-demo/pro/desktop-light-click-on-duplicate-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-on-duplicate-template.png,orphaned,.png,435.1KB,445561,True,,0,2024-07-08T20:52:53.898Z,8c8cb2a6bb5d2b2a290b41984f394a1a,,,,no
desktop-light-click-on-duplicate-template.png,tallyfy/pro/desktop-light-click-on-duplicate-template.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-on-duplicate-template.png,orphaned,.png,424.7KB,434876,True,,0,2024-09-24T02:01:33.393Z,13292c0241dcabcf1389879d1bcf2904,,,,no
desktop-light-click-powertools-assign.png,tallyfy-demo/pro/desktop-light-click-powertools-assign.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-assign.png,orphaned,.png,201.2KB,206049,True,,0,2024-07-08T20:52:56.317Z,ee6915ac4a6e716694a2a7a700dc3460,Assign task dialog with user selection and assignment options,"Modal dialog showing task assignment interface with search field, user list including Amy Santiago and Jake Peralta, and bulk assignment options for managing task assignments","Tallyfy task assignment modal, bulk assign users, powertools feature interface",no
desktop-light-click-powertools-before-launching-process.png,tallyfy-demo/pro/desktop-light-click-powertools-before-launching-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-before-launching-process.png,orphaned,.png,359.6KB,368229,True,,0,2024-07-08T20:53:16.774Z,1147d370e6d9563555f6866104b1b1cb,,,,no
desktop-light-click-powertools-before-launching-process.png,tallyfy/pro/desktop-light-click-powertools-before-launching-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-powertools-before-launching-process.png,orphaned,.png,361.4KB,370054,True,,0,2024-09-24T02:01:39.981Z,24bd8da55ab2ee973f1bf9474e98db89,,,,no
desktop-light-click-powertools-create-steps.png,tallyfy-demo/pro/desktop-light-click-powertools-create-steps.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-create-steps.png,orphaned,.png,64.4KB,65982,True,,0,2024-07-08T20:52:58.308Z,4e849f9305cfba556f8f783858159bcd,Tools panel with Bulk-Create Steps tab active and text input field,"Tools panel showing four tabs: Bulk-Create Steps, Bulk-Change Assignees, Bulk-Change Deadlines, and Bulk Favorite. Large text area for entering multiple steps with Cancel and Build buttons.",Bulk-create steps power tool with multi-line text input for quick workflow step creation,no
desktop-light-click-powertools-deadlines.png,tallyfy-demo/pro/desktop-light-click-powertools-deadlines.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-deadlines.png,orphaned,.png,211.6KB,216632,True,,0,2024-07-08T20:52:51.611Z,f5f31d29ae866461b2164b2430aea176,Deadlines configuration panel in Tallyfy powertools interface,"Powertools interface showing deadline management options with settings for task due dates, automatic deadline calculations, and time-based workflow controls",Tallyfy powertools deadlines settings - configure automatic task due dates and time controls,no
desktop-light-click-powertools-favorite.png,tallyfy-demo/pro/desktop-light-click-powertools-favorite.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-favorite.png,orphaned,.png,59.2KB,60617,True,,0,2024-07-08T20:53:01.088Z,1aa70222246813366e7b883ae79e697a,Powertools menu with favorite star icon highlighted,Powertools dropdown menu displaying various process management options with a favorite/star icon button highlighted in the top-right corner of the interface,Tallyfy Powertools menu favorite button process management UI dropdown navigation,no
desktop-light-click-powertools-template.png,tallyfy-demo/pro/desktop-light-click-powertools-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-powertools-template.png,orphaned,.png,322.6KB,330341,True,,0,2024-07-08T20:52:59.645Z,9135ddb0fd8563a63cb652811599181c,,,,no
desktop-light-click-powertools-template.png,tallyfy/pro/desktop-light-click-powertools-template.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-powertools-template.png,orphaned,.png,310.0KB,317433,True,,0,2024-09-24T02:00:48.017Z,474ccb05e698fda0f21b678b67c241b9,,,,no
desktop-light-click-preview-mode-documents.png,tallyfy/pro/desktop-light-click-preview-mode-documents.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-preview-mode-documents.png,orphaned,.png,418.6KB,428637,True,,0,2024-09-24T02:00:44.499Z,d2d3960949d716eef94835c3a37a05c1,,,,no
desktop-light-click-print.png,tallyfy-demo/pro/desktop-light-click-print.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-print.png,orphaned,.png,198.0KB,202768,True,,0,2024-07-08T20:52:55.204Z,661932b77fc2dadec3a922d0c26ecc2c,Print menu dropdown with template and process printing options,"Dropdown menu displaying print options including 'Print this template', 'Print blank template', and 'Print this process' with document icons",Tallyfy print menu options for templates and processes with dropdown interface,no
desktop-light-click-settings.png,tallyfy-demo/pro/desktop-light-click-settings.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-settings.png,orphaned,.png,48.7KB,49854,True,,0,2024-07-08T20:52:46.742Z,c6f4d44722e0f20141cc657ea5a687e4,,,,no
desktop-light-click-settings.png,tallyfy/pro/desktop-light-click-settings.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-settings.png,orphaned,.png,50.6KB,51858,True,,0,2024-09-24T02:01:18.610Z,5cc885a42e0cb73dd87ff1ee1d2e7e41,,,,no
desktop-light-click-show-hidden-tasks.png,tallyfy-demo/pro/desktop-light-click-show-hidden-tasks.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-show-hidden-tasks.png,orphaned,.png,412.3KB,422153,True,,0,2024-07-08T20:53:32.378Z,2ce64447cbfb283bb494d80621d0cfae,Show hidden tasks button in Tallyfy task list interface,"Task list interface displaying a 'Show hidden tasks' button at the bottom, allowing users to reveal tasks that have been hidden from the default view",Show hidden tasks button Tallyfy task list filter visibility toggle workflow management,no
desktop-light-click-star-on-process.png,tallyfy-demo/pro/desktop-light-click-star-on-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-star-on-process.png,orphaned,.png,305.8KB,313128,True,,0,2024-07-08T20:52:47.233Z,08e440b3b359fdceb2a989a9425a7212,,,,no
desktop-light-click-star-on-process.png,tallyfy/pro/desktop-light-click-star-on-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-click-star-on-process.png,orphaned,.png,224.4KB,229748,True,,0,2024-09-24T02:00:54.971Z,7e87d64e3ba78ee1cd11b59981aea0c6,,,,no
desktop-light-click-view-template.png,tallyfy-demo/pro/desktop-light-click-view-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-click-view-template.png,orphaned,.png,297.8KB,304896,True,,0,2024-07-08T20:52:52.641Z,8412fb6699d489ad14bf987d3d8934a0,Templates list with view icon highlighted on first template (59 chars),"Templates list view showing workflow templates with status indicators, favorite stars, edit and preview icons, and Launch buttons for each template (147 chars)",Tallyfy templates list view icon preview template before launching process (74 chars),no
desktop-light-comment-a-task.png,tallyfy-demo/pro/desktop-light-comment-a-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-comment-a-task.png,orphaned,.png,497.9KB,509863,True,,0,2024-07-08T20:53:15.519Z,592e4fc3fd63967822a67db79c126f99,,,,no
desktop-light-comment-a-task.png,tallyfy/pro/desktop-light-comment-a-task.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-comment-a-task.png,orphaned,.png,535.8KB,548686,True,,0,2024-09-24T02:01:38.785Z,4f92e9849c3c7fb3762a2c9c1a032c57,,,,no
desktop-light-config-document.png,tallyfy-demo/pro/desktop-light-config-document.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-config-document.png,orphaned,.png,568.2KB,581835,True,,0,2024-07-08T20:52:54.417Z,6f87b99904e92eca1ce2078ab0c8fb4b,,,,no
desktop-light-config-document.png,tallyfy/pro/desktop-light-config-document.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-config-document.png,orphaned,.png,566.0KB,579599,True,,0,2024-09-24T02:01:33.356Z,67fdabdfed09cec76ff18cd035e5501f,,,,no
desktop-light-config-document1701721263377.png,tallyfy-demo/pro/desktop-light-config-document1701721263377.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-config-document1701721263377.png,orphaned,.png,568.7KB,582318,True,,0,2024-07-08T20:52:57.509Z,1467c906697051bd120346e528e1fe23,,,,no
desktop-light-config-document1701721263377.png,tallyfy/pro/desktop-light-config-document1701721263377.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-config-document1701721263377.png,orphaned,.png,566.1KB,579662,True,,0,2024-09-24T02:01:33.462Z,c0f02220cc3de4b565cd2268f11d4a99,,,,no
desktop-light-configure-template-activity.png,tallyfy-demo/pro/desktop-light-configure-template-activity.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-configure-template-activity.png,orphaned,.png,501.1KB,513161,True,,0,2024-07-08T20:52:51.478Z,799712f7010a351c2606d533364c735e,Activity tab showing template change history and user actions (61 chars),"Activity log panel displays chronological template changes including automation creation, role associations, and step type updates with timestamps and... (153 chars)",Template activity log showing automation creation and step type changes history (79 chars),no
desktop-light-configure-template-archive.png,tallyfy/pro/desktop-light-configure-template-archive.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-configure-template-archive.png,orphaned,.png,325.6KB,333408,True,,0,2024-09-24T02:00:46.203Z,81d09dc4bdb512b2bd96202ebc8995a9,,,,no
desktop-light-configure-template-export.png,tallyfy/pro/desktop-light-configure-template-export.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-configure-template-export.png,orphaned,.png,347.2KB,355522,True,,0,2024-09-25T21:39:29.017Z,00c6ee0b60a7adb919dfe95c717ffaad,,,,no
desktop-light-configure-template-general-settings.png,tallyfy-demo/pro/desktop-light-configure-template-general-settings.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-configure-template-general-settings.png,orphaned,.png,56.7KB,58032,True,,0,2024-07-08T20:52:53.935Z,ff53b744822c979681a453fd614a24e6,Template configuration showing kick-off fields and approval step (64 chars),"New Employee Onboarding template with kick-off field for employee email, Initial HR approval step with approve/reject action, and conditional automation rule (157 chars)","Template Settings view with kick-off form, approval step, and conditional automation (84 chars)",no
